,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4
2100,0,460,2173,0,0,185,846,870
2101,0,464,2165,0,0,185,846,871
2102,0,455,2151,0,0,184,857,869
2103,0,0,2087,0,0,156,877,861
2104,0,0,2002,0,0,88,894,864
2105,0,0,2140,0,0,50,896,865
2106,0,0,2157,0,0,16,909,858
2107,0,1760,2151,0,0,26,851,870
2108,0,1977,1981,0,32,28,865,857
2109,0,1990,2099,0,0,6,873,857
2110,0,1581,2081,0,0,12,853,864
2111,733,1623,2081,0,0,3,843,873
2112,0,3050,0,0,0,337,834,911
2113,0,3061,0,0,0,340,835,912
2114,0,3062,0,0,0,340,836,912
2115,0,3070,0,0,0,339,836,912
2116,0,3066,0,0,0,339,837,912
2117,0,3062,0,0,0,336,837,912
2118,0,3063,0,0,0,335,837,912
2119,0,3061,0,0,0,333,836,913
2120,0,3049,0,0,0,331,835,912
2121,0,3058,0,0,0,330,836,914
2122,0,3056,0,0,0,329,837,914
2123,0,3055,0,0,0,327,837,913
2124,0,3056,0,0,0,329,838,913
2125,0,3053,0,0,0,328,839,913
2126,0,3054,0,0,0,329,839,913
2127,0,3050,0,0,0,328,839,914
2128,0,3053,0,0,0,331,839,914
2129,0,3071,0,0,0,344,836,917
2130,0,3087,0,0,0,359,837,918
2131,0,3087,0,0,0,319,839,921
2132,0,3062,0,0,0,280,848,913
2133,0,3056,0,0,0,274,845,917
2134,0,3010,114,0,0,286,847,893
2135,0,3055,752,0,0,339,844,882
2136,0,3041,0,0,0,296,849,891
2137,0,2993,0,0,0,258,850,899
2138,0,2995,26,0,0,264,852,890
2139,0,3035,347,0,0,295,850,890
2140,0,3031,206,0,0,276,852,891
2141,0,3024,0,0,0,275,852,894
2142,0,3004,0,0,0,282,851,897
2143,0,3044,0,0,0,286,851,900
2144,0,3047,22,0,0,291,851,900
2145,0,3050,0,0,0,291,852,900
2146,0,3047,0,0,0,289,852,901
2147,0,3043,0,0,0,291,851,902
2148,0,3051,0,0,0,293,851,902
2149,0,3046,0,0,0,293,851,902
2150,0,3050,0,0,0,293,852,903
2151,0,3051,0,0,0,293,851,904
2152,0,3054,0,0,0,292,851,903
2153,0,3054,0,0,0,294,850,904
2154,0,3056,0,0,0,295,852,904
2155,0,3056,0,0,0,294,852,903
2156,0,3054,0,0,0,295,851,903
2157,0,3053,0,0,0,295,851,904
2158,0,3055,0,0,0,292,847,904
2159,0,3054,0,0,0,296,848,905
2160,0,3058,0,0,0,298,848,905
2161,0,3056,0,0,0,298,848,906
2162,0,3055,0,0,0,296,849,906
2163,0,3050,0,0,0,297,848,905
2164,0,3056,0,0,0,298,850,906
2165,0,3056,0,0,0,298,850,906
2166,0,3056,0,0,0,297,850,907
2167,0,3060,0,0,0,300,850,907
2168,0,3057,0,0,0,293,858,905
2169,0,3056,0,0,0,298,858,907
2170,0,3057,0,0,0,299,855,906
2171,0,3059,0,0,0,302,855,905
2172,0,3059,0,0,0,299,855,906
2173,0,3056,0,0,0,301,852,906
2174,0,3056,0,0,0,299,850,906
2175,0,3055,0,0,0,283,850,905
2176,0,3502,3259,0,0,882,383,722
2177,0,3583,3231,0,0,849,214,725
2178,0,3627,3365,0,0,646,2,732
2179,0,3467,3440,0,0,472,1,732
2180,0,3660,3622,0,0,613,1,726
2181,0,3696,3591,0,0,646,8,728
2182,0,3723,3632,0,0,666,6,695
2183,0,3813,3608,0,0,813,6,695
2184,0,3789,3486,0,0,875,305,663
2185,0,3553,3037,0,0,889,507,668
2186,0,3515,2729,0,0,872,428,677
2187,0,3568,3056,0,0,821,285,690
2188,0,3626,3457,0,0,777,72,695
2189,0,3646,3499,0,0,701,5,699
2190,0,3716,3518,0,0,690,1,705
2191,0,3723,3518,0,0,723,0,701
2192,0,3711,3491,0,0,742,1,703
2193,0,3705,3481,0,0,772,0,704
2194,0,3696,3440,0,0,774,0,706
2195,0,3693,3440,0,0,790,0,708
2196,0,3677,3440,0,0,803,6,711
2197,0,3664,3431,0,0,802,9,713
2198,0,3656,3370,0,0,804,14,714
2199,0,3671,3344,0,0,819,16,715
2200,0,3750,3270,0,0,817,0,717
2201,0,3840,3250,0,0,697,17,719
2202,0,3842,3179,0,0,709,14,720
2203,0,3825,3204,0,0,853,17,718
2204,0,3792,3121,0,0,885,287,710
2205,0,3649,2981,0,0,897,436,696
2206,0,3597,2875,0,0,897,431,685
2207,0,3641,2875,0,0,900,357,691
2208,0,3759,2996,0,0,763,3,706
2209,0,3773,3143,0,0,630,2,717
2210,0,3729,3206,0,0,553,1,717
2211,0,3756,3344,0,0,579,8,719
2212,0,3742,3379,0,0,571,10,719
2213,0,3757,3408,0,0,602,7,717
2214,0,3765,3403,0,0,628,8,720
2215,0,3760,3380,0,0,634,5,719
2216,0,3766,3375,0,0,661,6,720
2217,0,3761,3323,0,0,676,6,720
2218,0,3758,3322,0,0,675,6,722
2219,0,3762,3349,0,0,694,6,722
2220,0,3740,3366,0,0,711,8,721
2221,0,3738,3421,0,0,785,8,718
2222,0,3726,3363,0,0,867,14,709
2223,0,3661,3071,0,0,887,378,701
2224,0,3440,2759,0,0,892,466,689
2225,0,3381,2446,0,0,877,521,682
2226,0,3392,2583,0,0,883,390,690
2227,0,3601,3037,0,0,870,234,693
2228,0,3776,3248,0,0,773,11,704
2229,0,3770,3392,0,0,717,0,706
2230,0,3721,3391,0,0,722,0,707
2231,0,3697,3407,0,0,738,0,710
2232,0,3690,3434,0,0,761,0,709
2233,0,3696,3470,0,0,771,0,711
2234,0,3686,3472,0,0,781,0,711
2235,0,3679,3462,0,0,794,0,711
2236,0,3687,3454,0,0,804,0,712
2237,0,3686,3451,0,0,816,0,713
2238,0,3694,3446,0,0,830,0,713
2239,0,3690,3443,0,0,826,0,713
2240,3831,0,0,4032,708,18,2,686
2241,3846,0,0,4002,738,17,3,697
2242,3819,0,0,4001,784,19,3,701
2243,3793,0,0,4012,777,18,3,702
2244,3761,0,0,4011,749,18,2,701
2245,3730,0,0,4003,751,19,3,702
2246,3728,0,0,4016,739,20,3,702
2247,3703,0,0,4016,767,19,2,702
2248,3695,0,0,4011,782,16,2,702
2249,3677,0,0,4010,783,19,3,702
2250,3681,0,0,4016,795,20,3,700
2251,3591,0,0,4041,813,20,3,695
2252,3568,0,0,4058,769,24,3,694
2253,3658,0,0,4080,524,15,0,680
2254,3723,0,0,4081,329,23,0,679
2255,3793,0,0,4053,333,21,0,696
2256,3866,0,0,4023,375,15,0,704
2257,3914,0,0,4005,407,17,0,705
2258,3965,0,0,3982,487,18,0,708
2259,3920,0,0,3943,864,19,0,707
2260,3792,0,0,3905,933,18,17,704
2261,3842,0,0,3847,922,21,3,707
2262,3904,0,0,3919,740,21,4,713
2263,3841,0,0,4005,268,20,4,714
2264,3543,0,0,4073,211,11,5,701
2265,3298,0,0,4095,255,11,6,647
2266,3559,0,0,4083,337,10,7,662
2267,3575,0,0,4095,381,12,5,661
2268,3696,0,0,4095,437,12,2,665
2269,3734,0,0,4095,464,12,2,661
2270,3770,0,0,4094,493,12,1,664
2271,3785,0,0,4080,501,12,3,667
2272,3792,0,0,4078,515,13,3,672
2273,3805,0,0,4070,539,13,2,678
2274,3824,0,0,4063,546,14,3,679
2275,3829,0,0,4054,542,14,6,679
2276,3815,0,0,4058,544,14,2,682
2277,3815,0,0,4062,556,14,3,680
2278,3802,0,0,4064,564,14,2,681
2279,3813,0,0,4062,570,14,2,682
2280,3829,0,0,4050,572,15,2,685
2281,3881,0,0,4014,573,15,2,688
2282,3872,0,0,4014,559,14,5,690
2283,3835,0,0,4030,573,15,4,689
2284,3821,0,0,4048,584,14,5,684
2285,3795,0,0,4048,595,14,5,686
2286,3803,0,0,4026,593,14,3,690
2287,3805,0,0,4025,594,14,4,692
2288,3807,0,0,4026,593,15,4,693
2289,3797,0,0,4021,585,14,4,692
2290,3799,0,0,4078,588,16,3,692
2291,3792,0,0,4027,584,11,4,692
2292,3792,0,0,4016,595,13,5,692
2293,3808,0,0,4025,599,13,6,693
2294,3803,0,0,4016,598,14,7,694
2295,3804,0,0,4022,600,14,6,693
2296,3807,0,0,4017,602,15,6,694
2297,3801,0,0,4010,601,17,6,695
2298,3808,0,0,4006,605,19,7,695
2299,3814,0,0,4015,604,20,8,696
2300,3807,0,0,4016,608,18,5,696
2301,3797,0,0,4017,596,18,4,696
2302,3793,0,0,4014,606,21,4,695
2303,3789,0,0,4014,607,18,2,693
2304,3430,0,0,1623,564,62,864,849
2305,3419,0,0,1615,562,62,863,847
2306,3430,0,0,1627,562,62,865,848
2307,3435,0,0,1622,563,62,865,849
2308,3429,0,0,1622,561,63,866,848
2309,3427,0,0,1620,562,63,866,848
2310,3427,0,0,1616,562,63,866,848
2311,3429,0,0,1498,559,63,866,849
2312,3427,0,0,1330,560,63,866,850
2313,3429,0,0,1342,560,63,866,850
2314,3437,0,0,1328,560,64,866,850
2315,3433,0,0,1566,559,63,865,848
2316,3417,0,0,1563,558,63,867,849
2317,3430,0,0,1639,558,63,868,847
2318,3422,0,0,944,538,63,874,846
2319,3408,0,0,0,520,63,877,853
2320,3392,0,0,784,519,63,874,853
2321,3411,0,0,958,534,64,873,852
2322,3413,0,0,988,532,62,873,851
2323,3411,0,0,875,527,63,875,852
2324,3412,0,0,912,532,62,876,851
2325,3413,0,0,967,532,62,876,851
2326,3399,0,0,935,533,62,875,851
2327,3412,0,0,912,531,62,876,852
2328,3414,0,0,910,535,62,876,852
2329,3415,0,0,912,536,62,877,852
2330,3409,0,0,896,534,61,876,853
2331,3413,0,0,962,537,61,875,853
2332,3417,0,0,989,537,62,874,853
2333,3414,0,0,998,538,63,874,853
2334,3417,0,0,990,536,61,875,853
2335,3419,0,0,957,535,62,876,853
2336,3418,0,0,974,538,63,876,853
2337,3421,0,0,963,538,63,877,853
2338,3419,0,0,912,538,62,875,852
2339,3421,0,0,861,537,63,877,855
2340,3415,0,0,867,539,62,876,857
2341,3406,0,0,903,539,61,875,856
2342,3413,0,0,912,540,61,876,857
2343,3411,0,0,960,540,62,877,856
2344,3411,0,0,966,539,63,877,857
2345,3411,0,0,988,538,62,878,857
2346,3414,0,0,997,539,64,878,857
2347,3405,0,0,967,537,62,877,855
2348,3403,0,0,945,537,62,877,856
2349,3402,0,0,942,537,62,877,857
2350,3414,0,0,934,534,62,878,858
2351,3415,0,0,943,535,62,877,858
2352,3414,0,0,996,534,63,877,857
2353,3413,0,0,989,533,62,877,857
2354,3411,0,0,998,530,62,878,856
2355,3415,0,0,1007,533,62,878,857
2356,3415,0,0,1007,531,62,879,857
2357,3412,0,0,959,531,62,879,858
2358,3417,0,0,936,531,63,879,858
2359,3417,0,0,976,534,62,878,859
2360,3424,0,0,953,533,63,877,858
2361,3409,0,0,982,532,62,877,858
2362,3410,0,0,1008,533,62,877,857
2363,3423,0,0,1013,533,62,878,859
2364,3423,0,0,1021,531,63,879,858
2365,3423,0,0,1050,532,63,879,858
2366,3423,0,0,1040,532,63,880,858
2367,3422,0,0,1039,533,62,880,857
2368,3787,0,0,0,926,37,30,911
2369,3785,0,0,0,926,35,31,912
2370,3792,0,0,0,923,36,25,912
2371,3794,0,0,0,916,35,28,912
2372,3803,0,0,0,919,34,30,913
2373,3797,0,0,546,909,35,23,908
2374,3835,0,0,0,912,38,26,910
2375,3835,0,0,0,908,36,32,911
2376,3818,0,0,0,880,36,36,910
2377,3810,0,0,0,884,35,32,910
2378,3807,0,0,0,894,35,30,913
2379,3826,0,0,0,822,35,24,918
2380,3577,0,0,2558,348,35,4,917
2381,2947,0,0,3270,205,11,18,911
2382,2795,0,0,2796,267,12,7,912
2383,3493,0,0,2654,535,13,3,913
2384,3721,0,0,383,562,13,1,916
2385,3622,0,0,2599,633,13,14,916
2386,3661,0,0,2324,686,15,15,917
2387,3719,0,0,2585,664,16,21,911
2388,3718,0,0,3005,719,20,12,907
2389,3683,0,0,3024,731,21,9,905
2390,3687,0,0,3198,768,24,13,903
2391,3695,0,0,2710,785,24,10,906
2392,3696,0,0,2257,789,24,13,909
2393,3703,0,0,1331,795,25,14,909
2394,3700,0,0,966,813,24,16,910
2395,3730,0,0,1002,789,26,19,911
2396,3799,0,0,1860,572,27,0,911
2397,3855,0,0,2626,460,29,1,907
2398,3840,0,0,1285,468,28,2,912
2399,3773,0,0,0,523,26,4,919
2400,3747,0,0,0,580,29,9,923
2401,3842,0,0,0,574,39,0,922
2402,3856,0,0,0,591,38,10,922
2403,3854,0,0,0,613,39,9,922
2404,3875,0,0,0,558,41,10,923
2405,3897,0,0,0,476,41,14,922
2406,3810,0,0,1573,522,46,15,921
2407,3825,0,0,434,563,45,15,921
2408,3874,0,0,1143,578,47,15,921
2409,3888,0,0,1328,650,44,15,919
2410,3904,0,0,0,613,44,15,919
2411,3941,0,0,0,490,42,14,919
2412,3937,0,0,0,518,44,0,917
2413,3803,0,0,0,660,45,20,909
2414,3744,0,0,0,650,42,29,912
2415,3739,0,0,0,497,41,17,922
2416,3744,0,0,0,494,42,13,925
2417,3702,0,0,0,493,44,9,925
2418,3621,0,0,0,490,42,3,925
2419,3664,0,0,0,503,48,4,924
2420,3727,0,0,0,524,45,3,925
2421,3777,0,0,0,541,46,11,924
2422,3831,0,0,0,569,48,10,925
2423,3874,0,0,0,601,54,9,925
2424,3861,0,0,0,596,50,10,925
2425,3847,0,0,0,613,51,10,926
2426,3888,0,0,0,633,52,10,926
2427,3930,0,0,0,557,52,11,926
2428,3971,0,0,0,512,52,11,926
2429,3966,0,0,0,481,53,11,925
2430,3965,0,0,0,512,55,10,925
2431,3926,0,0,0,515,53,10,925
2432,0,3686,3517,0,0,461,30,683
2433,0,3683,3546,0,0,472,5,684
2434,0,3707,3661,0,0,490,4,658
2435,0,3755,3689,0,0,549,6,672
2436,0,3834,3665,0,0,752,8,672
2437,0,3806,3424,0,0,867,385,662
2438,0,3748,3167,0,0,871,464,661
2439,0,3819,3283,0,0,879,319,669
2440,0,3927,3557,0,0,827,14,673
2441,0,3937,3666,0,0,653,22,665
2442,0,3866,3693,0,0,610,16,655
2443,0,3953,3350,0,0,897,364,648
2444,0,3879,3307,0,0,898,344,658
2445,0,3760,3365,0,0,783,21,680
2446,0,3621,3511,0,0,496,0,701
2447,0,3670,3499,0,0,506,0,701
2448,0,3745,3484,0,0,568,0,702
2449,0,3797,3507,0,0,571,0,700
2450,0,3858,3487,0,0,608,0,703
2451,0,3952,3541,0,0,653,0,694
2452,0,3981,3579,0,0,663,0,684
2453,0,3968,3583,0,0,666,0,685
2454,0,3994,3590,0,0,708,0,683
2455,0,4047,3383,0,0,843,0,686
2456,0,4010,3123,0,0,898,4,670
2457,0,3858,2912,0,0,919,456,653
2458,0,3671,2637,0,0,903,477,653
2459,0,3497,2574,0,0,861,493,662
2460,0,3632,2725,0,0,881,367,666
2461,0,3741,2976,0,0,885,207,669
2462,0,3813,3314,0,0,686,4,685
2463,0,3809,3360,0,0,582,11,691
2464,0,3602,3504,0,0,507,2,690
2465,0,3582,3573,0,0,544,0,691
2466,0,3716,3589,0,0,575,0,692
2467,0,3798,3606,0,0,593,0,687
2468,0,3838,3644,0,0,622,0,686
2469,0,3855,3594,0,0,641,0,689
2470,0,3891,3557,0,0,655,0,690
2471,0,3947,3483,0,0,658,0,693
2472,0,3969,3393,0,0,623,0,695
2473,0,3994,3367,0,0,654,0,696
2474,0,3982,3342,0,0,697,0,696
2475,0,3921,3331,0,0,866,0,690
2476,0,3888,3296,0,0,926,250,659
2477,0,3770,3047,0,0,914,423,660
2478,0,3628,2902,0,0,900,432,656
2479,0,3579,2764,0,0,902,456,657
2480,0,3606,3023,0,0,909,421,644
2481,0,3599,3051,0,0,915,448,639
2482,0,3761,3056,0,0,921,326,660
2483,0,3903,3245,0,0,890,0,681
2484,0,3932,3419,0,0,700,0,691
2485,0,3895,3447,0,0,637,0,698
2486,0,3949,3439,0,0,650,0,700
2487,0,3965,3506,0,0,666,0,693
2488,0,3955,3591,0,0,687,1,688
2489,0,3937,3605,0,0,723,1,689
2490,0,3952,3580,0,0,736,3,694
2491,0,3952,3498,0,0,768,1,696
2492,0,3984,3413,0,0,791,0,700
2493,0,3977,3408,0,0,785,0,701
2494,0,3966,3417,0,0,787,0,700
2495,0,3969,3440,0,0,806,0,701
2496,0,3682,0,0,0,768,790,848
2497,0,3580,0,0,0,745,794,817
2498,0,3561,902,0,0,748,767,792
2499,0,3567,1952,0,0,753,769,802
2500,0,3538,1724,0,0,736,773,821
2501,0,3502,1269,0,0,724,776,841
2502,0,3501,1505,0,0,729,779,840
2503,0,3508,1925,0,0,736,778,836
2504,0,3511,1922,0,0,739,778,843
2505,0,3502,1825,0,0,732,781,846
2506,0,3497,1879,0,0,731,781,847
2507,0,3507,1940,0,0,735,781,847
2508,0,3508,1949,0,0,738,781,846
2509,0,3504,1894,0,0,735,781,848
2510,0,3504,1877,0,0,734,781,848
2511,0,3506,1921,0,0,738,781,849
2512,0,3507,1928,0,0,738,782,850
2513,0,3504,1872,0,0,739,782,853
2514,0,3506,1829,0,0,739,783,852
2515,0,3509,1808,0,0,740,783,854
2516,0,3513,1814,0,0,740,783,855
2517,0,3506,1840,0,0,739,785,854
2518,0,3507,1936,0,0,740,784,851
2519,0,3517,2003,0,0,741,787,841
2520,0,3533,2030,0,0,745,787,833
2521,0,3534,1975,0,0,746,788,830
2522,0,3534,1985,0,0,745,786,833
2523,0,3542,1996,0,0,747,789,835
2524,0,3542,1954,0,0,747,789,832
2525,0,3548,1941,0,0,748,787,838
2526,0,3554,1901,0,0,748,789,839
2527,0,3569,1950,0,0,749,789,839
2528,0,3555,1559,0,0,749,790,842
2529,0,3565,1755,0,0,749,788,842
2530,0,3565,1655,0,0,751,786,846
2531,0,3561,1568,0,0,752,785,847
2532,0,3557,1616,0,0,747,787,848
2533,0,3577,1545,0,0,758,787,853
2534,0,3559,1222,0,0,750,785,856
2535,0,3571,1275,0,0,757,782,862
2536,0,3561,1035,0,0,751,786,863
2537,0,3559,937,0,0,751,787,863
2538,0,3563,880,0,0,753,787,868
2539,0,3558,567,0,0,746,789,873
2540,0,3558,801,0,0,749,787,872
2541,0,3572,1424,0,0,758,785,866
2542,0,3554,2005,0,0,753,787,852
2543,0,3530,2218,0,0,749,787,841
2544,0,3535,2259,0,0,751,790,833
2545,0,3535,2291,0,0,749,789,832
2546,0,3523,2290,0,0,746,790,834
2547,0,3521,2323,0,0,747,790,828
2548,0,3526,2337,0,0,747,791,831
2549,0,3522,2331,0,0,745,794,840
2550,0,3520,2291,0,0,745,789,843
2551,0,3518,2288,0,0,742,791,840
2552,0,3527,2306,0,0,745,790,840
2553,0,3531,2319,0,0,747,792,840
2554,0,3543,2234,0,0,751,792,842
2555,0,3551,2160,0,0,754,791,847
2556,0,3555,2155,0,0,752,792,846
2557,0,3568,2160,0,0,756,793,847
2558,0,3568,2160,0,0,756,793,847
2559,0,3574,2117,0,0,757,793,847
2560,0,3983,3393,0,0,912,0,777
2561,0,3979,3382,0,0,913,0,779
2562,0,3968,3376,0,0,915,0,777
2563,0,3959,3397,0,0,913,0,779
2564,0,3964,3439,0,0,915,0,779
2565,0,3961,3435,0,0,917,0,778
2566,0,3939,3374,0,0,903,19,777
2567,0,3934,3371,0,0,901,8,777
2568,0,3920,3408,0,0,901,0,775
2569,0,3901,3445,0,0,916,10,777
2570,0,3898,3445,0,0,908,0,776
2571,0,3894,3439,0,0,914,0,776
2572,0,3890,3472,0,0,908,0,773
2573,0,3886,3490,0,0,912,12,774
2574,0,3871,3457,0,0,912,25,765
2575,0,3810,3632,0,0,913,105,753
2576,0,3715,3834,0,0,915,243,660
2577,0,3663,3953,0,0,940,407,604
2578,0,3657,3953,0,0,943,372,564
2579,0,3758,3782,0,0,935,359,734
2580,0,3736,3536,0,0,903,398,701
2581,0,3753,3481,0,0,932,388,563
2582,0,3745,3035,0,0,926,501,668
2583,0,3751,2583,0,0,846,468,773
2584,0,3888,2358,0,0,833,40,803
2585,0,3957,2096,0,0,864,0,792
2586,0,3952,2602,0,0,891,0,812
2587,0,3894,2986,0,0,901,0,820
2588,0,3883,3131,0,0,874,0,818
2589,0,3869,3198,0,0,879,0,819
2590,0,3872,3189,0,0,889,0,819
2591,0,3862,3248,0,0,885,0,821
2592,0,3840,3280,0,0,892,0,820
2593,0,3760,3344,0,0,907,0,818
2594,0,3757,3365,0,0,891,0,819
2595,0,3809,2717,0,0,870,0,791
2596,0,3846,2496,0,0,911,0,795
2597,0,3839,2368,0,0,906,0,796
2598,0,3806,2513,0,0,900,0,782
2599,0,3806,2697,0,0,896,0,746
2600,0,3815,2709,0,0,890,0,734
2601,0,3824,2741,0,0,898,0,741
2602,0,3799,2723,0,0,907,0,738
2603,0,3808,2749,0,0,909,0,738
2604,0,3822,2739,0,0,906,0,744
2605,0,3814,2730,0,0,904,0,742
2606,0,3807,2720,0,0,896,0,745
2607,0,3797,2694,0,0,898,0,744
2608,0,3777,2701,0,0,880,0,731
2609,0,3785,2670,0,0,872,0,693
2610,0,3798,2629,0,0,846,0,691
2611,0,3859,2623,0,0,829,0,684
2612,0,3791,2583,0,0,799,0,689
2613,0,3839,2583,0,0,794,0,689
2614,0,3952,2608,0,0,745,0,672
2615,0,3987,2576,0,0,685,0,647
2616,0,3990,2501,0,0,708,0,615
2617,0,3970,2519,0,0,733,0,624
2618,0,3959,2513,0,0,739,0,629
2619,0,3964,2837,0,0,775,0,482
2620,0,3970,3180,0,0,794,0,564
2621,0,3987,3216,0,0,741,0,606
2622,0,4000,3298,0,0,651,0,623
2623,0,3995,3308,0,0,659,0,631
2624,0,3778,3888,0,0,883,65,683
2625,0,3749,3883,0,0,877,71,689
2626,0,3723,3865,0,0,878,99,688
2627,0,3701,3850,0,0,881,73,685
2628,0,3701,3850,0,0,882,74,686
2629,0,3715,3859,0,0,886,48,686
2630,0,3735,3869,0,0,888,36,678
2631,0,3774,3886,0,0,890,0,689
2632,0,3792,3885,0,0,891,8,689
2633,0,3696,3898,0,0,860,44,680
2634,0,3684,3878,0,0,860,72,686
2635,0,3602,3807,0,0,865,190,692
2636,0,3655,3776,0,0,881,192,696
2637,0,3670,3805,0,0,883,145,693
2638,0,3648,3775,0,0,885,191,688
2639,0,3595,3645,0,0,883,271,680
2640,0,3605,3466,0,0,884,380,671
2641,0,3634,3331,0,0,873,445,669
2642,0,3674,3271,0,0,849,427,665
2643,0,3657,3248,0,0,855,499,634
2644,0,3616,3154,0,0,856,538,600
2645,0,3603,3376,0,0,861,527,594
2646,0,3573,3495,0,0,855,507,645
2647,0,3484,3317,0,0,830,530,681
2648,0,3504,3536,0,0,846,536,681
2649,0,3397,3789,0,0,833,607,240
2650,0,3479,3810,0,0,860,557,382
2651,0,3717,3775,0,0,887,529,779
2652,0,3774,3659,0,0,891,508,732
2653,0,3717,3600,0,0,877,560,719
2654,0,3719,3718,0,0,879,564,687
2655,0,3712,3651,0,0,879,558,693
2656,0,3687,3378,0,0,875,595,756
2657,0,3642,3046,0,0,866,611,773
2658,0,3659,2711,0,0,862,586,766
2659,0,3662,2799,0,0,866,562,759
2660,0,3689,2870,0,0,870,504,757
2661,0,3705,2946,0,0,871,444,765
2662,0,3696,2959,0,0,869,415,772
2663,0,3692,2980,0,0,867,377,781
2664,0,3718,3002,0,0,871,301,786
2665,0,3756,3024,0,0,878,281,793
2666,0,3775,3056,0,0,882,245,796
2667,0,3811,3096,0,0,885,212,802
2668,0,3799,3078,0,0,886,207,802
2669,0,3787,3054,0,0,884,216,803
2670,0,3805,3084,0,0,888,199,803
2671,0,3801,3071,0,0,885,192,804
2672,0,3828,3132,0,0,887,149,804
2673,0,3840,3168,0,0,890,127,802
2674,0,3834,3181,0,0,890,120,802
2675,0,3851,3214,0,0,894,120,800
2676,0,3893,3226,0,0,896,126,800
2677,0,3840,3227,0,0,897,163,797
2678,0,3809,3235,0,0,891,203,797
2679,0,3803,3223,0,0,888,236,798
2680,0,3760,3215,0,0,885,292,796
2681,0,3747,3198,0,0,882,327,791
2682,0,3714,3139,0,0,866,341,799
2683,0,3761,3165,0,0,881,300,799
2684,0,3738,3148,0,0,866,300,808
2685,0,3758,3152,0,0,874,303,812
2686,0,3785,3147,0,0,890,258,813
2687,0,3773,3136,0,0,890,216,812
2688,3724,0,0,3806,899,171,0,724
2689,3731,0,0,3792,893,170,0,728
2690,3707,0,0,3775,887,175,0,727
2691,3705,0,0,3761,892,176,0,724
2692,3713,0,0,3765,887,165,0,722
2693,3685,0,0,3751,897,171,0,718
2694,3683,0,0,3762,885,157,0,719
2695,3664,0,0,3755,886,161,0,717
2696,3650,0,0,3760,899,163,0,718
2697,3664,0,0,3751,901,171,0,718
2698,3665,0,0,3751,898,171,0,719
2699,3671,0,0,3751,906,167,0,717
2700,3671,0,0,3751,907,162,0,715
2701,3670,0,0,3759,906,163,0,715
2702,3661,0,0,3753,908,162,0,714
2703,3663,0,0,3743,909,159,0,716
2704,3662,0,0,3745,903,159,0,714
2705,3648,0,0,3750,897,157,0,714
2706,3649,0,0,3755,905,165,0,713
2707,3664,0,0,3779,905,159,0,714
2708,3666,0,0,3792,905,158,0,713
2709,3669,0,0,3792,905,163,0,713
2710,3661,0,0,3799,899,153,0,713
2711,3639,0,0,3787,907,156,0,710
2712,3653,0,0,3838,887,152,0,714
2713,3652,0,0,3867,868,152,0,711
2714,3702,0,0,3888,870,149,0,709
2715,3705,0,0,3879,881,161,0,709
2716,3728,0,0,3875,899,146,0,704
2717,3726,0,0,3895,895,144,0,680
2718,3707,0,0,3852,906,145,0,563
2719,3548,0,0,3779,959,168,0,612
2720,3344,0,0,3602,902,172,14,682
2721,3394,0,0,3513,912,158,8,700
2722,3574,0,0,3553,933,156,0,706
2723,3649,0,0,3724,914,177,0,711
2724,3682,0,0,3792,869,176,0,713
2725,3694,0,0,3829,860,172,0,715
2726,3696,0,0,3826,856,178,0,718
2727,3685,0,0,3854,845,171,0,719
2728,3686,0,0,3882,833,174,0,721
2729,3679,0,0,3935,814,187,0,717
2730,3757,0,0,3929,742,194,0,712
2731,3731,0,0,3773,806,184,0,713
2732,3635,0,0,3606,875,177,130,718
2733,3522,0,0,3528,856,177,264,723
2734,3537,0,0,3618,863,186,46,725
2735,3600,0,0,3645,883,195,0,728
2736,3607,0,0,3649,878,181,0,730
2737,3637,0,0,3726,875,169,0,733
2738,3632,0,0,3829,841,195,0,734
2739,3661,0,0,3861,801,180,0,734
2740,3683,0,0,3870,795,169,0,735
2741,3670,0,0,3863,790,179,0,734
2742,3680,0,0,3878,802,176,0,734
2743,3677,0,0,3890,803,186,0,735
2744,3677,0,0,3897,810,182,0,735
2745,3666,0,0,3891,813,178,0,736
2746,3687,0,0,3909,780,176,0,736
2747,3782,0,0,3941,625,178,0,723
2748,3803,0,0,3951,580,150,0,703
2749,3824,0,0,3959,483,153,0,706
2750,3830,0,0,3947,508,152,0,710
2751,3826,0,0,3938,464,148,0,708
2752,3335,0,0,0,361,74,528,736
2753,3319,0,0,0,366,72,536,769
2754,3319,0,0,0,358,74,542,770
2755,3330,0,0,0,383,76,539,759
2756,3316,0,0,0,384,76,540,762
2757,3328,0,0,0,373,72,543,766
2758,3318,0,0,0,384,73,539,763
2759,3330,0,0,0,389,73,542,763
2760,3329,0,0,0,382,83,544,764
2761,3317,0,0,0,383,84,545,762
2762,3328,0,0,0,380,84,542,757
2763,3328,0,0,0,384,84,543,757
2764,3327,0,0,0,380,85,543,758
2765,3335,0,0,0,382,85,544,760
2766,3321,0,0,0,399,83,543,759
2767,3325,0,0,0,407,83,499,755
2768,3233,0,0,0,356,83,537,765
2769,3166,0,0,0,369,83,505,763
2770,2772,0,0,0,362,81,527,770
2771,2992,0,0,0,282,80,500,769
2772,2955,0,0,0,243,81,508,770
